base_pid,QID183,QID184,QID192,QID193,QID165,QID166,QID163,QID164,QID169,QID170,QID167,QID168,QID154,QID156,QID157,QID158,QID287_1,QID287_10,QID287_11,QID287_12,QID287_2,QID287_3,QID287_4,QID287_5,QID287_6,QID287_7,QID171,QID172,QID173,QID159_1,QID159_2,QID159_3,QID160_1,QID160_2,QID160_3,QID194,QID195,QID196,QID288_1,QID288_2,QID288_3,QID288_4,QID289_1,QID289_2,QID289_3,QID289_4,QID290_1,QID290_10,QID290_11,QID290_12,QID290_2,QID290_3,QID290_4,QID290_5,QID290_6,QID290_7,QID291,QID162,QID161,QID198_1,QID198_10,QID198_2,QID198_3,QID198_4,QID198_5,QID198_6,QID198_7,QID198_8,QID198_9,QID203_1,QID203_2,QID203_3,QID203_4,QID203_5,QID203_6,QID9_1,QID9_10,QID9_11,QID9_12,QID9_13,QID9_14,QID9_15,QID9_16,QID9_17,QID9_18,QID9_19,QID9_2,QID9_20,QID9_21,QID9_22,QID9_23,QID9_24,QID9_25,QID9_26,QID9_27,QID9_28,QID9_29,QID9_3,QID9_30,QID9_31,QID9_32,QID9_33,QID9_34,QID9_35,QID9_36,QID9_37,QID9_38,QID9_39,QID9_4,QID9_40,QID9_5,QID9_6,QID9_7,QID9_8,QID9_9,QID174,QID175,QID176,QID177,QID178,QID179,QID181,QID182,QID191,QID190,QID189
pid_1243,,2.0,,1.0,2.0,30.0,,,,,1.0,100.0,,70.0,1.0,,4.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,,,3.0,,,,3.0,3.0,3.0,,4.0,1.0,7.0,1.0,3.0,5.0,5.0,7.0,5.0,6.0,66.0,18.0,88.0,70.0,52.0,34.0,47.0,46.0,24.0,61.0,3.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,5.0,,,6.0,20.0,,,2.0,
pid_1244,1.0,,1.0,,,,1.0,40.0,,,1.0,300.0,,75.0,2.0,,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,4.0,3.0,3.0,,6.0,2.0,6.0,2.0,1.0,1.0,2.0,5.0,5.0,6.0,64.0,80.0,35.0,25.0,60.0,53.0,75.0,69.0,71.0,75.0,3.0,,6.0,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,,4.0,,,,5.0,,9.0,
pid_1245,,1.0,2.0,,2.0,53.0,,,2.0,350.0,,,,75.0,,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,,,1.0,2.0,4.0,3.0,,,,,5.0,1.0,6.0,2.0,4.0,5.0,3.0,6.0,5.0,5.0,35.0,25.0,70.0,45.0,15.0,30.0,45.0,30.0,55.0,65.0,3.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,5.0,,,4.0,20.0,,3.0,,
pid_1246,1.0,,1.0,,2.0,40.0,,,,,1.0,90.0,,70.0,,3.0,5.0,5.0,4.0,2.0,5.0,4.0,5.0,4.0,2.0,5.0,,1.0,,3.0,4.0,2.0,,,,,4.0,1.0,7.0,3.0,6.0,5.0,3.0,3.0,3.0,3.0,26.0,39.0,26.0,36.0,45.0,42.0,36.0,34.0,51.0,48.0,2.0,2.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,5.0,,,4.0,,10.0,,3.0,,
pid_1247,1.0,,2.0,,,,1.0,30.0,,,1.0,90.0,30.0,,,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,,,4.0,,,,3.0,3.0,3.0,2.0,,1.0,6.0,4.0,5.0,6.0,1.0,5.0,5.0,5.0,20.0,16.0,38.0,37.0,13.0,47.0,28.0,30.0,38.0,44.0,3.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,5.0,,,4.0,,0.0,2.0,,
pid_1248,,1.0,2.0,,2.0,56.0,,,2.0,500.0,,,30.0,,,3.0,4.0,5.0,2.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,,2.0,,3.0,3.0,3.0,,,,5.0,,2.0,6.0,2.0,7.0,2.0,2.0,5.0,2.0,5.0,52.0,85.0,40.0,20.0,50.0,52.0,60.0,25.0,60.0,80.0,4.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,5.0,,,5.0,,5.0,,,5.0,
pid_1249,,2.0,,1.0,,,2.0,4.0,2.0,900.0,,,18.0,,,5.0,3.0,5.0,5.0,5.0,4.0,2.0,1.0,4.0,1.0,3.0,2.0,,,1.0,3.0,2.0,,,,,5.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,6.0,4.0,51.0,99.0,60.0,91.0,53.0,50.0,49.0,83.0,66.0,70.0,2.0,3.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,,,1.0,,,20.0,,,10.0,
pid_1250,,2.0,,2.0,,,1.0,40.0,,,1.0,105.0,,95.0,,4.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,,,,,,2.0,2.0,4.0,,4.0,1.0,5.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,25.0,82.0,42.0,51.0,13.0,11.0,70.0,54.0,39.0,53.0,3.0,,6.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,,4.0,,,15.0,,,7.0,
pid_1251,,2.0,,2.0,2.0,28.0,,,1.0,1637.0,,,,96.0,,4.0,4.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,4.0,4.0,,,5.0,2.0,3.0,3.0,,,,3.0,,1.0,6.0,2.0,5.0,5.0,3.0,6.0,5.0,5.0,38.0,34.0,63.0,51.0,25.0,28.0,48.0,30.0,21.0,53.0,2.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,,2.0,,,4.0,18.0,,,,6.0
pid_1252,1.0,,1.0,,,,2.0,54.0,1.0,370.0,,,70.0,,,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,1.0,5.0,,2.0,,,,,4.0,1.0,1.0,6.0,,2.0,5.0,1.0,1.0,1.0,6.0,6.0,7.0,7.0,38.0,82.0,67.0,76.0,47.0,35.0,29.0,39.0,5.0,76.0,4.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,4.0,,,2.0,,,10.0,,7.0,
pid_1253,,1.0,,1.0,2.0,30.0,,,,,2.0,70.0,,50.0,3.0,,3.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,,,1.0,3.0,2.0,2.0,,,,,1.0,2.0,7.0,1.0,1.0,1.0,4.0,6.0,7.0,7.0,60.0,99.0,100.0,99.0,50.0,50.0,60.0,40.0,90.0,99.0,1.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,,2.0,,,6.0,20.0,,1.0,,
pid_1254,1.0,,2.0,,,,2.0,10.0,2.0,500.0,,,,80.0,,5.0,2.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,5.0,2.0,,,3.0,5.0,2.0,,,,,5.0,2.0,6.0,2.0,5.0,5.0,5.0,6.0,3.0,3.0,40.0,70.0,55.0,45.0,10.0,60.0,50.0,75.0,60.0,90.0,2.0,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,,,5.0,,,,8.0,,4.0,
pid_1255,1.0,,1.0,,2.0,42.0,,,2.0,195.0,,,30.0,,,2.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,,1.0,,,,,1.0,3.0,3.0,,4.0,1.0,6.0,2.0,4.0,4.0,1.0,5.0,4.0,5.0,58.0,3.0,47.0,27.0,43.0,40.0,42.0,36.0,22.0,71.0,2.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,3.0,,,4.0,,15.0,,,,8.0
pid_1256,1.0,,1.0,,2.0,10.0,,,1.0,75.0,,,,31.0,3.0,,3.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,5.0,,4.0,,,,,2.0,3.0,3.0,6.0,,2.0,7.0,1.0,2.0,2.0,1.0,5.0,7.0,7.0,32.0,22.0,38.0,40.0,39.0,33.0,45.0,38.0,55.0,100.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,5.0,,,6.0,,,5.0,2.0,,
pid_1257,2.0,,1.0,,,,1.0,14.0,,,2.0,70.0,85.0,,,3.0,3.0,5.0,3.0,2.0,3.0,5.0,5.0,2.0,5.0,5.0,,4.0,,,,,4.0,3.0,4.0,4.0,,1.0,7.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,70.0,65.0,58.0,75.0,15.0,65.0,60.0,25.0,18.0,80.0,4.0,6.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,4.0,,,4.0,,15.0,,,8.0,
pid_1258,,1.0,2.0,,,,1.0,50.0,,,1.0,350.0,68.0,,,5.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,,,2.0,,,,5.0,1.0,3.0,,5.0,1.0,6.0,2.0,4.0,3.0,1.0,3.0,5.0,4.0,64.0,100.0,100.0,64.0,69.0,71.0,78.0,88.0,9.0,73.0,3.0,,6.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,4.0,,,4.0,15.0,,3.0,,
pid_1260,,2.0,1.0,,2.0,40.0,,,2.0,300.0,,,,50.0,2.0,,5.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,,1.0,3.0,3.0,3.0,,,,,6.0,2.0,7.0,1.0,6.0,3.0,2.0,7.0,5.0,5.0,82.0,71.0,54.0,38.0,32.0,80.0,70.0,70.0,81.0,81.0,1.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,5.0,,,6.0,,15.0,,,1.0
pid_1261,,2.0,1.0,,,,1.0,54.0,2.0,380.0,,,30.0,,2.0,,5.0,1.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,2.0,,,,,,3.0,5.0,2.0,,3.0,1.0,3.0,1.0,2.0,3.0,4.0,7.0,5.0,6.0,70.0,80.0,40.0,35.0,60.0,65.0,50.0,60.0,55.0,75.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,,,5.0,,,,17.0,,,6.0
pid_1262,,2.0,2.0,,2.0,25.0,,,1.0,1100.0,,,,15.0,2.0,,5.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,,,4.0,3.0,3.0,,,,,4.0,2.0,6.0,2.0,5.0,4.0,1.0,6.0,5.0,6.0,55.0,60.0,42.0,50.0,60.0,50.0,55.0,60.0,45.0,65.0,4.0,5.0,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,,,4.0,,,10.0,,,6.0,
pid_1263,,2.0,1.0,,,,1.0,50.0,,,1.0,400.0,,70.0,1.0,,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,1.0,4.0,2.0,2.0,,,,,6.0,1.0,6.0,1.0,1.0,1.0,2.0,7.0,7.0,7.0,90.0,100.0,70.0,100.0,100.0,85.0,95.0,80.0,60.0,100.0,3.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,,4.0,,,5.0,,15.0,,,3.0
pid_1264,,2.0,,1.0,2.0,10.0,,,1.0,1354.0,,,30.0,,1.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,4.0,,,,,1.0,1.0,6.0,,6.0,1.0,7.0,1.0,7.0,7.0,5.0,6.0,7.0,7.0,54.0,68.0,77.0,47.0,74.0,45.0,44.0,44.0,49.0,44.0,4.0,,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,,5.0,,,6.0,,,20.0,,,10.0
pid_1265,1.0,,1.0,,,,1.0,30.0,,,1.0,200.0,,50.0,1.0,,1.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,4.0,,,1.0,2.0,4.0,1.0,,,,,5.0,1.0,5.0,1.0,6.0,6.0,5.0,5.0,5.0,6.0,48.0,60.0,85.0,56.0,48.0,48.0,48.0,90.0,54.0,70.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,4.0,,,4.0,,15.0,,,3.0
pid_1266,1.0,,2.0,,2.0,50.0,,,2.0,400.0,,,80.0,,3.0,,3.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,,,,,,3.0,3.0,3.0,,4.0,1.0,6.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,20.0,60.0,50.0,30.0,20.0,25.0,30.0,15.0,25.0,80.0,4.0,,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,,,4.0,,,15.0,,,4.0,
pid_1267,2.0,,,2.0,2.0,35.0,,,2.0,400.0,,,30.0,,3.0,,3.0,5.0,5.0,5.0,1.0,3.0,2.0,4.0,3.0,3.0,1.0,,,,,,3.0,2.0,3.0,,6.0,1.0,6.0,4.0,1.0,5.0,5.0,6.0,7.0,5.0,22.0,90.0,67.0,23.0,29.0,38.0,23.0,22.0,56.0,58.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,,,3.0,,,20.0,,,,1.0
pid_1268,1.0,,2.0,,2.0,20.0,,,,,2.0,70.0,90.0,,4.0,,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,1.0,,,,,,4.0,3.0,3.0,,6.0,2.0,6.0,2.0,1.0,6.0,2.0,5.0,7.0,6.0,55.0,95.0,100.0,65.0,35.0,70.0,85.0,85.0,20.0,90.0,2.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,,,4.0,,,,5.0,2.0,,
pid_1269,1.0,,,2.0,2.0,50.0,,,2.0,900.0,,,,70.0,,6.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,,,1.0,,,,3.0,3.0,3.0,2.0,,1.0,6.0,2.0,5.0,5.0,2.0,3.0,5.0,5.0,10.0,10.0,60.0,30.0,5.0,5.0,10.0,5.0,10.0,20.0,1.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,2.0,,,2.0,18.0,,1.0,,
pid_1270,,2.0,2.0,,,,1.0,25.0,,,1.0,200.0,,100.0,1.0,,3.0,3.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,,,5.0,,,,6.0,3.0,6.0,6.0,,1.0,4.0,1.0,4.0,2.0,3.0,7.0,4.0,5.0,18.0,69.0,11.0,73.0,49.0,68.0,80.0,74.0,88.0,93.0,2.0,,7.0,,,,,,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,5.0,,,6.0,20.0,,,10.0,
pid_1271,,2.0,,1.0,,,1.0,30.0,,,1.0,120.0,,70.0,,5.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,4.0,2.0,4.0,,1.0,,3.0,1.0,1.0,,,,4.0,,2.0,7.0,3.0,1.0,4.0,2.0,5.0,6.0,6.0,70.0,94.0,90.0,85.0,71.0,61.0,41.0,65.0,8.0,87.0,2.0,,7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,,5.0,,,6.0,,,20.0,,9.0,
pid_1272,,2.0,,2.0,,,1.0,40.0,1.0,2000.0,,,80.0,,,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,,,1.0,,,,2.0,2.0,2.0,5.0,,2.0,4.0,1.0,4.0,4.0,2.0,6.0,6.0,6.0,20.0,70.0,52.0,55.0,10.0,15.0,20.0,10.0,24.0,26.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,5.0,,,6.0,20.0,,2.0,,
pid_1273,1.0,,1.0,,,,1.0,23.0,,,1.0,125.0,39.0,,,3.0,2.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,1.0,3.0,,3.0,,4.0,5.0,3.0,,,,2.0,,2.0,3.0,2.0,6.0,6.0,2.0,5.0,6.0,6.0,60.0,78.0,73.0,73.0,31.0,63.0,45.0,71.0,30.0,49.0,2.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,5.0,,,5.0,,,20.0,,,3.0
pid_1274,2.0,,,1.0,2.0,54.0,,,,,1.0,385.0,64.0,,,5.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,2.0,,,,,,3.0,4.0,4.0,3.0,,1.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,6.0,80.0,90.0,50.0,70.0,60.0,65.0,80.0,50.0,70.0,75.0,3.0,,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,,,6.0,,,10.0,,,,3.0
